timestamp,voltage,current,temperature
2025-10-09T21:43:07.985167,3.745,0.353,26.05
2025-10-09T22:43:07.985167,3.571,0.395,25.45
2025-10-09T23:43:07.985167,3.723,0.502,20.57
2025-10-10T00:43:07.985167,3.603,0.646,26.94
2025-10-10T01:43:07.985167,3.418,0.556,28.39
2025-10-10T02:43:07.985167,3.455,0.635,22.29
2025-10-10T03:43:07.985167,3.688,0.585,27.12
2025-10-10T04:43:07.985167,3.705,0.588,27.56
2025-10-10T05:43:07.985167,3.772,0.513,25.35
2025-10-10T06:43:07.985167,3.668,0.312,22.31
2025-10-10T07:43:07.985167,3.429,0.650,21.26
2025-10-10T08:43:07.985167,4.003,0.623,25.90
2025-10-10T09:43:07.985167,3.820,0.628,23.62
2025-10-10T10:43:07.985167,3.600,0.308,27.93
2025-10-10T11:43:07.985167,3.482,0.460,23.33
2025-10-10T12:43:07.985167,3.565,0.438,22.52
2025-10-10T13:43:07.985167,3.744,0.404,22.36
2025-10-10T14:43:07.985167,3.557,0.690,24.61
2025-10-10T15:43:07.985167,3.446,0.482,27.06
2025-10-10T16:43:07.985167,3.862,0.420,20.48
2025-10-10T17:43:07.985167,3.516,0.455,24.45
2025-10-10T18:43:07.985167,3.817,0.400,25.17
2025-10-10T19:43:07.985167,3.438,0.501,21.70
2025-10-10T20:43:07.985167,3.478,0.535,21.55
2025-10-10T21:43:07.985167,3.646,0.565,29.52
2025-10-10T22:43:07.985167,3.643,0.444,27.74
2025-10-10T23:43:07.985167,3.873,0.656,20.41
2025-10-11T00:43:07.985167,3.428,0.339,20.95
2025-10-11T01:43:07.985167,4.008,0.386,25.10
2025-10-11T02:43:07.985167,4.026,0.461,22.51
2025-10-11T03:43:07.985167,3.729,0.557,22.17
2025-10-11T04:43:07.985167,3.679,0.337,26.11
2025-10-11T05:43:07.985167,3.896,0.640,22.09
2025-10-11T06:43:07.985167,3.443,0.613,23.04
2025-10-11T07:43:07.985167,3.839,0.477,30.18
2025-10-11T08:43:07.985167,3.652,0.467,26.18
2025-10-11T09:43:07.985167,3.667,0.518,29.69
2025-10-11T10:43:07.985167,3.852,0.436,21.71
2025-10-11T11:43:07.985167,3.734,0.520,26.72
2025-10-11T12:43:07.985167,3.857,0.442,25.98
2025-10-11T13:43:07.985167,3.739,0.597,27.34
2025-10-11T14:43:07.985167,3.518,0.464,21.99
2025-10-11T15:43:07.985167,3.651,0.326,23.35
2025-10-11T16:43:07.985167,3.780,0.537,30.01
2025-10-11T17:43:07.985167,3.993,0.618,23.88
2025-10-11T18:43:07.985167,4.041,0.451,24.57
2025-10-11T19:43:07.985167,3.949,0.350,28.47
2025-10-11T20:43:07.985167,3.720,0.526,24.35
2025-10-11T21:43:07.985167,3.616,0.683,20.79
2025-10-11T22:43:07.985167,3.689,0.487,26.84
2025-10-11T23:43:07.985167,3.820,0.605,28.27
2025-10-12T00:43:07.985167,3.907,0.362,24.51
2025-10-12T01:43:07.985167,3.590,0.630,29.59
2025-10-12T02:43:07.985167,3.490,0.301,22.47
2025-10-12T03:43:07.985167,4.030,0.473,21.12
2025-10-12T04:43:07.985167,4.011,0.678,25.04
2025-10-12T05:43:07.985167,3.702,0.680,22.82
2025-10-12T06:43:07.985167,3.708,0.347,23.92
2025-10-12T07:43:07.985167,3.634,0.407,23.29
2025-10-12T08:43:07.985167,3.504,0.312,23.20
2025-10-12T09:43:07.985167,3.983,0.374,27.32
2025-10-12T10:43:07.985167,3.724,0.511,28.94
2025-10-12T11:43:07.985167,3.464,0.539,22.57
2025-10-12T12:43:07.985167,3.790,0.557,26.28
2025-10-12T13:43:07.985167,3.815,0.550,26.94
2025-10-12T14:43:07.985167,3.565,0.335,29.18
2025-10-12T15:43:07.985167,3.706,0.491,25.66
2025-10-12T16:43:07.985167,3.907,0.547,26.21
2025-10-12T17:43:07.985167,3.638,0.570,22.50
2025-10-12T18:43:07.985167,3.629,0.422,28.69
2025-10-12T19:43:07.985167,4.016,0.337,27.98
2025-10-12T20:43:07.985167,3.721,0.692,28.93
2025-10-12T21:43:07.985167,3.516,0.460,23.38
2025-10-12T22:43:07.985167,3.931,0.494,24.28
2025-10-12T23:43:07.985167,3.804,0.323,30.02
2025-10-13T00:43:07.985167,3.544,0.482,30.66
2025-10-13T01:43:07.985167,3.689,0.362,28.34
2025-10-13T02:43:07.985167,3.542,0.529,29.25
2025-10-13T03:43:07.985167,3.753,0.533,23.37
2025-10-13T04:43:07.985167,3.851,0.339,26.95
2025-10-13T05:43:07.985167,3.853,0.371,22.69
2025-10-13T06:43:07.985167,3.914,0.365,21.29
2025-10-13T07:43:07.985167,3.667,0.448,30.66
2025-10-13T08:43:07.985167,3.618,0.672,30.63
2025-10-13T09:43:07.985167,3.775,0.370,26.83
2025-10-13T10:43:07.985167,3.678,0.367,24.68
2025-10-13T11:43:07.985167,3.814,0.467,27.22
2025-10-13T12:43:07.985167,4.003,0.683,27.42
2025-10-13T13:43:07.985167,4.073,0.475,24.53
2025-10-13T14:43:07.985167,3.549,0.535,21.43
2025-10-13T15:43:07.985167,3.660,0.476,25.14
2025-10-13T16:43:07.985167,3.923,0.307,24.33
2025-10-13T17:43:07.985167,3.959,0.439,27.63
2025-10-13T18:43:07.985167,3.590,0.663,24.11
2025-10-13T19:43:07.985167,3.946,0.403,28.64
2025-10-13T20:43:07.985167,3.722,0.622,22.32
2025-10-13T21:43:07.985167,3.914,0.317,29.43
2025-10-13T22:43:07.985167,3.610,0.325,26.65
2025-10-13T23:43:07.985167,3.880,0.362,27.35
2025-10-14T00:43:07.985167,3.500,0.640,28.02
