timestamp,voltage,current,temperature
2025-10-09T21:43:07.997743,3.676,0.403,22.26
2025-10-09T22:43:07.997743,3.604,0.367,21.53
2025-10-09T23:43:07.997743,3.535,0.573,26.07
2025-10-10T00:43:07.997743,3.964,0.360,25.98
2025-10-10T01:43:07.997743,3.571,0.652,28.13
2025-10-10T02:43:07.997743,3.739,0.672,26.19
2025-10-10T03:43:07.997743,3.810,0.595,27.68
2025-10-10T04:43:07.997743,3.515,0.330,25.33
2025-10-10T05:43:07.997743,3.781,0.581,28.35
2025-10-10T06:43:07.997743,3.847,0.318,26.96
2025-10-10T07:43:07.997743,3.453,0.572,23.16
2025-10-10T08:43:07.997743,3.975,0.614,28.33
2025-10-10T09:43:07.997743,3.491,0.409,21.79
2025-10-10T10:43:07.997743,3.426,0.577,29.79
2025-10-10T11:43:07.997743,3.784,0.460,23.31
2025-10-10T12:43:07.997743,3.958,0.534,21.44
2025-10-10T13:43:07.997743,3.682,0.689,23.11
2025-10-10T14:43:07.997743,3.891,0.610,20.91
2025-10-10T15:43:07.997743,3.880,0.547,23.57
2025-10-10T16:43:07.997743,4.012,0.448,26.81
2025-10-10T17:43:07.997743,3.742,0.309,22.07
2025-10-10T18:43:07.997743,3.586,0.578,24.94
2025-10-10T19:43:07.997743,3.973,0.429,22.92
2025-10-10T20:43:07.997743,3.732,0.418,25.88
2025-10-10T21:43:07.997743,3.543,0.391,24.76
2025-10-10T22:43:07.997743,3.578,0.575,26.70
2025-10-10T23:43:07.997743,4.011,0.440,28.78
2025-10-11T00:43:07.997743,4.000,0.341,23.64
2025-10-11T01:43:07.997743,3.515,0.451,30.03
2025-10-11T02:43:07.997743,3.531,0.312,25.71
2025-10-11T03:43:07.997743,3.701,0.329,29.22
2025-10-11T04:43:07.997743,3.845,0.610,21.66
2025-10-11T05:43:07.997743,3.897,0.535,23.96
2025-10-11T06:43:07.997743,3.835,0.540,23.69
2025-10-11T07:43:07.997743,3.825,0.690,23.31
2025-10-11T08:43:07.997743,3.845,0.646,23.84
2025-10-11T09:43:07.997743,3.978,0.547,23.31
2025-10-11T10:43:07.997743,3.663,0.671,29.86
2025-10-11T11:43:07.997743,3.480,0.632,24.20
2025-10-11T12:43:07.997743,3.758,0.554,21.28
2025-10-11T13:43:07.997743,3.933,0.589,28.00
2025-10-11T14:43:07.997743,4.008,0.457,28.07
2025-10-11T15:43:07.997743,3.464,0.497,28.15
2025-10-11T16:43:07.997743,3.888,0.629,20.74
2025-10-11T17:43:07.997743,3.983,0.443,21.03
2025-10-11T18:43:07.997743,3.475,0.695,25.97
2025-10-11T19:43:07.997743,3.713,0.635,28.72
2025-10-11T20:43:07.997743,3.456,0.640,23.89
2025-10-11T21:43:07.997743,3.523,0.652,29.49
2025-10-11T22:43:07.997743,3.867,0.500,28.73
2025-10-11T23:43:07.997743,3.591,0.488,24.72
2025-10-12T00:43:07.997743,3.939,0.672,27.74
2025-10-12T01:43:07.997743,3.723,0.458,28.52
2025-10-12T02:43:07.997743,4.018,0.369,20.93
2025-10-12T03:43:07.997743,3.914,0.563,25.54
2025-10-12T04:43:07.997743,3.597,0.377,23.33
2025-10-12T05:43:07.997743,3.694,0.560,21.80
2025-10-12T06:43:07.997743,3.746,0.415,21.50
2025-10-12T07:43:07.997743,3.637,0.416,25.63
2025-10-12T08:43:07.997743,3.868,0.505,28.71
2025-10-12T09:43:07.997743,3.610,0.352,22.55
2025-10-12T10:43:07.997743,3.687,0.526,25.61
2025-10-12T11:43:07.997743,3.969,0.471,29.02
2025-10-12T12:43:07.997743,3.626,0.369,22.88
2025-10-12T13:43:07.997743,3.879,0.447,21.10
2025-10-12T14:43:07.997743,3.909,0.645,21.30
2025-10-12T15:43:07.997743,3.813,0.519,27.41
2025-10-12T16:43:07.997743,3.999,0.429,22.67
2025-10-12T17:43:07.997743,3.543,0.355,25.83
2025-10-12T18:43:07.997743,3.913,0.360,23.13
2025-10-12T19:43:07.997743,3.503,0.634,30.45
2025-10-12T20:43:07.997743,3.860,0.468,21.62
2025-10-12T21:43:07.997743,3.545,0.382,21.86
2025-10-12T22:43:07.997743,3.659,0.446,25.89
2025-10-12T23:43:07.997743,3.895,0.653,21.77
2025-10-13T00:43:07.997743,3.646,0.551,26.66
2025-10-13T01:43:07.997743,3.633,0.360,27.18
2025-10-13T02:43:07.997743,3.680,0.590,25.05
2025-10-13T03:43:07.997743,3.943,0.368,28.64
2025-10-13T04:43:07.997743,3.596,0.445,22.73
2025-10-13T05:43:07.997743,3.743,0.426,25.12
2025-10-13T06:43:07.997743,3.925,0.695,25.60
2025-10-13T07:43:07.997743,3.628,0.556,21.31
2025-10-13T08:43:07.997743,4.080,0.387,22.57
2025-10-13T09:43:07.997743,3.630,0.445,29.05
2025-10-13T10:43:07.997743,3.795,0.648,23.82
2025-10-13T11:43:07.997743,4.026,0.467,25.66
2025-10-13T12:43:07.997743,4.055,0.646,21.17
2025-10-13T13:43:07.997743,4.027,0.671,26.68
2025-10-13T14:43:07.997743,3.988,0.558,30.28
2025-10-13T15:43:07.997743,3.619,0.442,29.38
2025-10-13T16:43:07.997743,3.890,0.665,22.50
2025-10-13T17:43:07.997743,3.724,0.634,21.13
2025-10-13T18:43:07.997743,3.685,0.407,25.01
2025-10-13T19:43:07.997743,3.964,0.359,24.66
2025-10-13T20:43:07.997743,3.651,0.372,25.81
2025-10-13T21:43:07.997743,4.034,0.511,23.96
2025-10-13T22:43:07.997743,4.086,0.483,26.25
2025-10-13T23:43:07.997743,4.052,0.338,29.91
2025-10-14T00:43:07.997743,3.539,0.516,28.81
