timestamp,voltage,current,temperature
2025-10-09T21:43:08.008847,3.653,0.550,23.01
2025-10-09T22:43:08.008847,3.765,0.601,25.18
2025-10-09T23:43:08.008847,3.725,0.342,25.36
2025-10-10T00:43:08.008847,3.733,0.486,25.12
2025-10-10T01:43:08.008847,3.493,0.671,29.39
2025-10-10T02:43:08.008847,3.794,0.447,23.00
2025-10-10T03:43:08.008847,3.508,0.405,26.65
2025-10-10T04:43:08.008847,3.555,0.504,25.87
2025-10-10T05:43:08.008847,3.987,0.682,21.56
2025-10-10T06:43:08.008847,3.751,0.472,29.11
2025-10-10T07:43:08.008847,3.554,0.689,22.08
2025-10-10T08:43:08.008847,3.493,0.689,26.70
2025-10-10T09:43:08.008847,3.414,0.384,25.46
2025-10-10T10:43:08.008847,3.982,0.569,24.01
2025-10-10T11:43:08.008847,3.937,0.539,20.32
2025-10-10T12:43:08.008847,3.860,0.624,21.05
2025-10-10T13:43:08.008847,3.881,0.365,22.02
2025-10-10T14:43:08.008847,3.699,0.621,22.15
2025-10-10T15:43:08.008847,3.957,0.406,25.03
2025-10-10T16:43:08.008847,3.583,0.311,27.00
2025-10-10T17:43:08.008847,3.966,0.465,23.12
2025-10-10T18:43:08.008847,3.553,0.516,29.67
2025-10-10T19:43:08.008847,3.760,0.557,26.07
2025-10-10T20:43:08.008847,3.728,0.586,26.71
2025-10-10T21:43:08.008847,3.612,0.625,22.38
2025-10-10T22:43:08.008847,3.601,0.660,26.59
2025-10-10T23:43:08.008847,3.442,0.615,28.77
2025-10-11T00:43:08.008847,3.618,0.696,22.68
2025-10-11T01:43:08.008847,3.717,0.517,24.14
2025-10-11T02:43:08.008847,3.494,0.307,26.39
2025-10-11T03:43:08.008847,3.714,0.501,25.60
2025-10-11T04:43:08.008847,3.467,0.515,21.81
2025-10-11T05:43:08.008847,3.579,0.446,28.24
2025-10-11T06:43:08.008847,3.678,0.365,27.96
2025-10-11T07:43:08.008847,3.657,0.397,25.49
2025-10-11T08:43:08.008847,3.868,0.542,29.43
2025-10-11T09:43:08.008847,3.581,0.615,21.15
2025-10-11T10:43:08.008847,3.613,0.320,23.65
2025-10-11T11:43:08.008847,3.654,0.432,22.44
2025-10-11T12:43:08.008847,3.869,0.492,26.87
2025-10-11T13:43:08.008847,3.618,0.379,29.19
2025-10-11T14:43:08.008847,3.768,0.628,22.82
2025-10-11T15:43:08.008847,3.840,0.592,25.42
2025-10-11T16:43:08.008847,3.766,0.537,27.94
2025-10-11T17:43:08.008847,3.679,0.542,29.55
2025-10-11T18:43:08.008847,3.986,0.380,27.46
2025-10-11T19:43:08.008847,3.727,0.590,22.41
2025-10-11T20:43:08.008847,3.524,0.445,24.05
2025-10-11T21:43:08.008847,3.491,0.685,21.12
2025-10-11T22:43:08.008847,3.731,0.328,22.30
2025-10-11T23:43:08.008847,4.017,0.455,25.66
2025-10-12T00:43:08.008847,3.609,0.551,26.31
2025-10-12T01:43:08.008847,4.044,0.457,23.76
2025-10-12T02:43:08.008847,3.911,0.619,28.43
2025-10-12T03:43:08.008847,3.980,0.517,28.37
2025-10-12T04:43:08.008847,4.054,0.477,21.17
2025-10-12T05:43:08.008847,3.514,0.315,23.67
2025-10-12T06:43:08.008847,3.866,0.385,25.16
2025-10-12T07:43:08.008847,3.962,0.591,26.90
2025-10-12T08:43:08.008847,3.747,0.396,26.37
2025-10-12T09:43:08.008847,3.737,0.677,30.45
2025-10-12T10:43:08.008847,4.049,0.611,25.64
2025-10-12T11:43:08.008847,3.808,0.602,28.13
2025-10-12T12:43:08.008847,3.993,0.444,29.86
2025-10-12T13:43:08.008847,3.702,0.513,30.40
2025-10-12T14:43:08.008847,3.882,0.672,23.67
2025-10-12T15:43:08.008847,3.535,0.372,21.75
2025-10-12T16:43:08.008847,3.614,0.415,22.20
2025-10-12T17:43:08.008847,4.037,0.390,27.22
2025-10-12T18:43:08.008847,3.587,0.684,26.24
2025-10-12T19:43:08.008847,3.693,0.667,26.06
2025-10-12T20:43:08.008847,3.766,0.325,21.12
2025-10-12T21:43:08.008847,3.611,0.429,25.24
2025-10-12T22:43:08.008847,3.894,0.472,25.39
2025-10-12T23:43:08.008847,3.540,0.546,25.78
2025-10-13T00:43:08.008847,3.581,0.670,21.81
2025-10-13T01:43:08.008847,3.726,0.389,27.93
2025-10-13T02:43:08.008847,3.499,0.416,28.11
2025-10-13T03:43:08.008847,3.700,0.641,27.29
2025-10-13T04:43:08.008847,3.656,0.628,23.85
2025-10-13T05:43:08.008847,3.828,0.485,27.27
2025-10-13T06:43:08.008847,3.828,0.496,27.49
2025-10-13T07:43:08.008847,4.006,0.549,26.00
2025-10-13T08:43:08.008847,3.589,0.363,27.75
2025-10-13T09:43:08.008847,4.076,0.580,22.84
2025-10-13T10:43:08.008847,3.859,0.403,22.29
2025-10-13T11:43:08.008847,3.982,0.592,29.87
2025-10-13T12:43:08.008847,3.839,0.681,23.08
2025-10-13T13:43:08.008847,3.681,0.456,22.95
2025-10-13T14:43:08.008847,3.599,0.348,23.14
2025-10-13T15:43:08.008847,3.623,0.620,29.56
2025-10-13T16:43:08.008847,3.819,0.688,22.83
2025-10-13T17:43:08.008847,4.026,0.324,25.87
2025-10-13T18:43:08.008847,3.532,0.661,24.57
2025-10-13T19:43:08.008847,4.076,0.425,26.65
2025-10-13T20:43:08.008847,3.556,0.682,30.87
2025-10-13T21:43:08.008847,3.818,0.662,21.03
2025-10-13T22:43:08.008847,3.554,0.410,28.54
2025-10-13T23:43:08.008847,3.763,0.635,23.10
2025-10-14T00:43:08.008847,3.564,0.532,26.18
