timestamp,voltage,current,temperature
2025-10-09T21:43:07.992737,3.490,0.432,24.64
2025-10-09T22:43:07.992737,3.503,0.456,24.01
2025-10-09T23:43:07.992737,3.652,0.564,21.83
2025-10-10T00:43:07.992737,3.816,0.446,26.10
2025-10-10T01:43:07.992737,3.701,0.689,28.29
2025-10-10T02:43:07.992737,3.553,0.354,20.85
2025-10-10T03:43:07.992737,3.745,0.403,22.80
2025-10-10T04:43:07.992737,3.419,0.413,28.75
2025-10-10T05:43:07.992737,3.845,0.627,28.30
2025-10-10T06:43:07.992737,4.005,0.649,23.09
2025-10-10T07:43:07.992737,3.630,0.492,24.76
2025-10-10T08:43:07.992737,3.744,0.640,28.22
2025-10-10T09:43:07.992737,3.499,0.429,28.24
2025-10-10T10:43:07.992737,3.667,0.400,27.60
2025-10-10T11:43:07.992737,3.549,0.491,20.56
2025-10-10T12:43:07.992737,3.650,0.399,24.03
2025-10-10T13:43:07.992737,3.772,0.374,22.37
2025-10-10T14:43:07.992737,3.775,0.605,27.05
2025-10-10T15:43:07.992737,3.666,0.410,20.36
2025-10-10T16:43:07.992737,3.588,0.548,22.80
2025-10-10T17:43:07.992737,3.635,0.623,28.32
2025-10-10T18:43:07.992737,3.657,0.436,23.67
2025-10-10T19:43:07.992737,3.746,0.470,25.08
2025-10-10T20:43:07.992737,3.793,0.613,25.06
2025-10-10T21:43:07.992737,3.926,0.349,29.28
2025-10-10T22:43:07.992737,3.488,0.521,22.73
2025-10-10T23:43:07.992737,3.565,0.598,27.34
2025-10-11T00:43:07.992737,3.921,0.333,22.32
2025-10-11T01:43:07.992737,3.487,0.415,29.08
2025-10-11T02:43:07.992737,3.739,0.492,25.34
2025-10-11T03:43:07.992737,3.463,0.648,20.97
2025-10-11T04:43:07.992737,3.911,0.489,21.41
2025-10-11T05:43:07.992737,3.788,0.387,23.69
2025-10-11T06:43:07.992737,3.927,0.394,29.88
2025-10-11T07:43:07.992737,3.951,0.342,20.72
2025-10-11T08:43:07.992737,3.525,0.403,20.79
2025-10-11T09:43:07.992737,3.646,0.539,28.33
2025-10-11T10:43:07.992737,3.967,0.500,23.63
2025-10-11T11:43:07.992737,3.487,0.669,26.96
2025-10-11T12:43:07.992737,3.828,0.657,21.34
2025-10-11T13:43:07.992737,3.900,0.605,28.05
2025-10-11T14:43:07.992737,3.667,0.309,21.51
2025-10-11T15:43:07.992737,3.442,0.552,26.77
2025-10-11T16:43:07.992737,3.627,0.621,25.77
2025-10-11T17:43:07.992737,4.021,0.404,24.18
2025-10-11T18:43:07.992737,3.736,0.509,26.35
2025-10-11T19:43:07.992737,3.706,0.672,23.73
2025-10-11T20:43:07.992737,3.667,0.475,30.34
2025-10-11T21:43:07.992737,3.553,0.403,21.07
2025-10-11T22:43:07.992737,3.509,0.689,29.73
2025-10-11T23:43:07.992737,3.674,0.538,21.75
2025-10-12T00:43:07.992737,3.827,0.596,24.19
2025-10-12T01:43:07.992737,3.906,0.387,21.07
2025-10-12T02:43:07.992737,3.943,0.359,28.48
2025-10-12T03:43:07.992737,3.789,0.592,22.31
2025-10-12T04:43:07.992737,3.806,0.345,21.98
2025-10-12T05:43:07.992737,3.930,0.518,28.84
2025-10-12T06:43:07.992737,3.543,0.699,27.91
2025-10-12T07:43:07.992737,4.012,0.304,25.47
2025-10-12T08:43:07.992737,3.956,0.316,27.82
2025-10-12T09:43:07.992737,3.618,0.306,22.56
2025-10-12T10:43:07.992737,3.572,0.491,25.04
2025-10-12T11:43:07.992737,3.918,0.312,24.11
2025-10-12T12:43:07.992737,3.648,0.453,25.92
2025-10-12T13:43:07.992737,3.965,0.308,28.89
2025-10-12T14:43:07.992737,3.778,0.602,28.37
2025-10-12T15:43:07.992737,3.960,0.548,25.55
2025-10-12T16:43:07.992737,3.664,0.430,27.86
2025-10-12T17:43:07.992737,3.745,0.485,28.16
2025-10-12T18:43:07.992737,3.681,0.537,28.31
2025-10-12T19:43:07.992737,4.001,0.560,22.13
2025-10-12T20:43:07.992737,3.967,0.494,29.33
2025-10-12T21:43:07.992737,3.864,0.378,21.07
2025-10-12T22:43:07.992737,4.069,0.423,21.49
2025-10-12T23:43:07.992737,4.073,0.366,28.46
2025-10-13T00:43:07.992737,3.623,0.636,29.93
2025-10-13T01:43:07.992737,4.008,0.688,23.07
2025-10-13T02:43:07.992737,3.694,0.477,29.83
2025-10-13T03:43:07.992737,3.593,0.358,28.24
2025-10-13T04:43:07.992737,3.650,0.589,20.87
2025-10-13T05:43:07.992737,3.758,0.381,22.30
2025-10-13T06:43:07.992737,3.643,0.665,23.84
2025-10-13T07:43:07.992737,3.663,0.660,25.48
2025-10-13T08:43:07.992737,3.502,0.492,26.40
2025-10-13T09:43:07.992737,3.520,0.444,27.28
2025-10-13T10:43:07.992737,3.922,0.366,29.78
2025-10-13T11:43:07.992737,3.709,0.677,22.15
2025-10-13T12:43:07.992737,3.863,0.358,25.86
2025-10-13T13:43:07.992737,3.852,0.556,28.25
2025-10-13T14:43:07.992737,3.720,0.362,26.17
2025-10-13T15:43:07.992737,3.763,0.449,26.15
2025-10-13T16:43:07.992737,3.592,0.373,21.15
2025-10-13T17:43:07.992737,3.990,0.605,26.93
2025-10-13T18:43:07.992737,3.905,0.566,23.97
2025-10-13T19:43:07.992737,3.819,0.368,28.80
2025-10-13T20:43:07.992737,3.619,0.658,24.15
2025-10-13T21:43:07.992737,3.660,0.550,30.24
2025-10-13T22:43:07.992737,4.016,0.510,28.55
2025-10-13T23:43:07.992737,3.558,0.497,30.26
2025-10-14T00:43:07.992737,3.830,0.586,21.69
